ID,SMILES,E(S1),E(T1),dST,nrots,K
AREGOV,S1C(Sc2c1ccc1ccccc21)=C1Sc2ccc3ccccc3c2S1,2.941400018,2.709100016,0.232300002,0.0,0.2561
AREROF,CCC(C(=O)c1ccccc1)C1(COC(=S)O1)c1ccccc1,3.664400022,3.251800019,0.412600003,5.0,0.00355
ARETOI,Cc1ccc(c(C)c1)C(=O)C(=Nc1ccccc1)N1CCOCC1,3.40380002,3.026600018,0.377200002,3.0,0.02215
ARETUO,O=C(c1ccccc1)C(=Nc1ccccc1)N1CCSCC1,3.42000002,3.042800018,0.377200002,3.0,0.05745
ARIGOZ,COc1ccc(cc1OC)C(c1ccc(OC)c(OC)c1)C1(C#C)C(=O)c2cc(OC)c(OC)cc2C1=O,3.429300021,3.058400018,0.370900003,9.0,0.00485
AROLOI,COc1c2C=CC(C)(C)Oc2c(CC=C(C)C)c2OC34C5CC(C=C3C(=O)c12)C(=O)C4(CC=C(C)C=C)OC5(C)C,3.472500021,3.078200018,0.394300003,6.0,0.3038
ARULEG,CC(=O)C=C(O)c1cc(cc(c1)C(O)=CC(C)=O)C(O)=O,2.623600016,2.171800013,0.451800003,5.0,0.4391
ARUMUX,CN1C(=O)C2(C(C(C3CCCN23)C2=CNc3ccccc23)C(=O)c2ccccc2)c2ccccc12,3.674100022,3.243100019,0.431000003,3.0,0.0074
ARUNAE,CN1CC(C(C(=O)c2ccccc2)C21C(=O)c1cccc3cccc2c13)C1=CNc2ccccc12,2.968600018,2.629100016,0.339500002,3.0,0.00495
ARUNEI,CN1CC(C(C(=O)c2ccccc2)C21C(=O)N(C)c1ccccc21)C1=CNc2ccccc12,3.737500022,3.29920002,0.438300002,3.0,0.0103
ARUNIM,CN1CC(C(C2=CNc3ccccc23)C21C(=O)c1ccccc1C2=O)C(=O)c1ccccc1,2.946200018,2.630000016,0.316200002,3.0,0.01055
ASAGAE,FC(F)(F)c1ccccc1NC(=S)NC(=O)c1cccc(Cl)c1,3.502100021,3.111300019,0.390800002,2.0,0.2421
ASAGEG,COc1cc2CCC3(Oc2c(OC)c1C(C)C)C1Cc2cc(OC)c(C(C)C)c(OC)c2OC1(OC)C(=C(OC)C3=O)C(C)C,3.503000021,3.101600019,0.401400002,9.0,0.01325
ASAGEI,CCc1cccc(CC)c1NC(=S)NC(=O)c1cccc(Cl)c1,3.494700021,3.147400019,0.347300002,4.0,0.12325
ASAGIM,Fc1cccc(NC(=S)NC(=O)c2cccc(Cl)c2)c1,3.42050002,3.005700018,0.414800002,2.0,0.21925
ASAPAN,O=C(C1C(C2CCCN2C21C(=O)c1cccc3cccc2c13)C1=CNc2ccccc12)C1=CC=CS1,3.134600019,2.670000016,0.464600003,3.0,0.0046
ASAROD,COC1=C(C=[P+](c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)C(C[B-](O1)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)=C,3.40150002,2.926100018,0.475400002,7.0,0.18525
ASASEU,COC(=O)C1=P(CC2(C)C3C[B-]([O+]=C(OC)C123)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)(C(C)(C)C)C(C)(C)C,3.631900022,3.42560002,0.206300002,3.0,0.07785
ASASIY,CCC1=C(C)C[P+](C2C[B-](OC(=C12)C)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)(c1ccccc1)c1ccccc1,4.035800024,3.661700022,0.374100002,5.0,0.01395
ASECEI,COc1ccc(cc1)P1(=S)SC(=S)C2=C(C)C(=C(C)N12)C,2.410900014,1.982500012,0.428400002,2.0,1.2712
ASEJAJ,Cc1ccc(cc1)C=NN=C1SC=C(N1Cc1ccccc1)C1=Cc2ccccc2OC1=O,3.156000019,2.770900017,0.385100002,5.0,0.12315
ASELOA,O=C(C=Cc1ccccc1P(=S)(c1ccccc1)c1ccccc1)C=Cc1ccccc1P(=S)(c1ccccc1)c1ccccc1,3.210300019,2.797200017,0.413100002,10.0,0.12315
ASIHEP,CC(=O)Oc1ccc(cc1)C1=C(C)SC(S1)=C1Sc2ccccc2S1,2.871800017,2.665100016,0.206700001,2.0,0.1231
ASIHIT,CC(=O)Oc1ccc(cc1)C1=C(C)SC(S1)=C1SC2=C(S1)[Se]CCC[Se]2,3.145700019,2.872500017,0.273200002,2.0,0.14685
ASIHOZ,CC(=O)Oc1ccc(cc1)C1=C(C)SC(S1)=C1SC2=C(S1)[Se]CC[Se]2,3.231600019,2.962700018,0.268900001,2.0,0.1256
ASILIY,CCC(C=CC=O)C(c1ccc(cc1)N(C)C)c1ccc(cc1)N(C)C,3.557600021,3.084600018,0.473000003,8.0,0.0609
ASILOE,CC(C=CC=O)C(c1ccc(cc1)N(C)C)c1ccc(cc1)N(C)C,3.592700021,3.122200019,0.470500002,7.0,0.06125
ASIMAR,CN(C)c1ccc(cc1)C(c1ccc(cc1)N(C)C)C(C)(C)C=CC=O,3.558700021,3.087200018,0.471500003,7.0,0.01915
ASIYUX,COc1cc[nH+]c(NOS(=O)(=O)[O-])n1,3.961000024,3.699800022,0.261200002,4.0,0.83765
ASOPEF,CC1=C2SC(SC2=C(C)S1)=C1SC2=C(C)SC(=C2S1)C,3.211700019,3.014700018,0.197000001,0.0,0.15685
ASOQII,COC(=O)C1=C(C(c2ccccc2)C(Nc2ccccc2)(C(=O)OC)C1=O)c1ccccc1,3.256900019,3.038200018,0.218700001,6.0,0.0081
ASORAB,CCc1ccc(NC2(C(c3ccccc3)C(=C(C(=O)OC)C2=O)c2ccccc2)C(=O)OC)cc1,3.544500021,3.132000019,0.412500002,7.0,0.0088
ASOSOR,COC(=O)N1c2ccccc2C23CCOC12N(C(C)c1ccccc1)C1N(C)c2cccc(OCc4ccccc4)c2C31CCN1C(=O)c2ccccc2C1=O,3.763400023,3.719500022,0.043900001,8.0,0.00035
ASUWOB01,CC(=O)c1c(O)c(C(C)=O)c(O)c(C(C)=O)c1O,3.079300018,2.653900016,0.425400002,3.0,0.82405
ATEQIZ,Cc1cc(O)c2C(=O)c3c(O)c(I)c(Oc4c(C)c(C)cc(C)c4C)cc3C(=O)c2c1,2.818800017,2.426100015,0.392700002,2.0,0.2524
ATEQOF,Cc1cc(C)c(Oc2cc3C(=O)c4cc(C)cc(O)c4C(=O)c3c(O)c2I)c(C)c1,2.674900016,2.280600014,0.394300002,2.0,0.52775
ATIWEF,Cc1cc(Cc2cc(C)c(N=Cc3ccccc3O)c(C)c2)cc(C)c1N=Cc1ccccc1O,3.567900021,3.100500019,0.467400002,6.0,0.18745
ATOMAZ,COC(=O)C1=CSC2=C1C(=O)C1=C(C2=O)C(=CS1)C(=O)OC,3.077700018,2.664300016,0.413400002,2.0,0.4869
ATULAC,CC1CCCc2ccc3C(=O)c4c(O)cccc4C(=O)c3c12,2.987700018,2.609800016,0.377900002,0.0,0.5631
ATUNOT,Cc1cc(C)cc(c1)N=C1C(=O)c2cccc3cccc1c23,2.856300017,2.389900014,0.466400003,1.0,0.65725
ATUNUZ01,Clc1ccc(cc1)N=C1C(=O)c2cccc3cccc1c23,2.929600018,2.505500015,0.424100003,1.0,1.104
ATUPAH,Cc1cccc(C)c1N=C1C(=O)c2cccc3cccc1c23,2.828400017,2.392200014,0.436200003,1.0,0.6743
ATUQEN,CC(=O)c1c(O)c2ccc3c(C)cccc3c2c2nccnc12,2.906200017,2.503400015,0.402800002,1.0,0.579
ATUWIV,COc1ccc(cc1)C(=O)C1C2CCCN2C2(C(=O)c3cccc4cccc2c34)C21C(=O)Nc1ccccc21,3.186500019,2.842300017,0.344200002,3.0,0.9747
AVAGUA,Ic1ccc(cc1)C1=CC(=O)C=CC1=O,2.664800016,2.247400013,0.417400003,1.0,0.2329
AVALAK,COC1C=CCC2(C(=O)C=CC(=O)C12C#N)S(=O)c1ccc(C)cc1,3.460700021,3.040600018,0.420100003,3.0,0.14295
AVAMER,Fc1ccc(cc1)C=NN1C(=S)NN=C1Cc1ccccc1F,3.582600021,3.123100019,0.459500002,4.0,0.32195
AVAPAQ,O=C(NC(=S)NC1CCN(CC1)Cc1ccccc1)C=Cc1ccccc1,3.592800021,3.214400019,0.378400002,5.0,0.14715
AVAPEU,O=C(NC(=S)NCCN1CCOCC1)c1ccccc1,3.776800023,3.35690002,0.419900003,4.0,0.24915
AVEGOX,COc1ccc(OC)c(c1)C1=CC(OC)(OC)C(=CC1=O)OC,3.464200021,3.039400018,0.424800003,6.0,0.0338
AVEHAK,COc1ccc(OC)c(c1)C1=CC(=O)C(=CC1=O)OC,2.906600017,2.483500015,0.423100002,4.0,0.0612
AVERUF,CC12CCCC(O1)c1c(O)c3C(=O)c4c(O)cc(O)cc4C(=O)c3cc1O2,2.812700017,2.423700014,0.389000003,0.0,0.4698
AVITEE,Cc1cc(N2c3ccccc3Sc3ccccc23)c(cc1C)N1c2ccccc2Sc2ccccc12,3.696500022,3.205000019,0.491500003,2.0,0.0605
AVOMOP,FC1(F)C2(CC=C)C3=C4C5=C6C7=C8C9=C%10C%11=C%12C%13=C%14C%15=C%11C9=C9C%11=C%15C%15=C%14C%14=C%16C%13=C%13C%12=C%12C%10=C%10C8=C6C3=C3C%10=C%12C6=C%13C8=C%16C%10=C%14C%12=C%15C%13=C%11C(=C79)C5=C5C%13=C%12C7=C%10C(=C8C6=C23)C1(CC=C)C7=C45,2.427800015,2.038700012,0.389100003,4.0,0.07715
AVONOQ,CN1CC(C2=CC=CS2)C2(CSc3ccccc3C2=O)C21C(=O)c1ccccc1C2=O,3.023600018,2.710700016,0.312900002,1.0,0.05455
AVONUW,CN1CC(c2ccc(F)cc2)C2(CSc3ccccc3C2=O)C21C(=O)c1ccccc1C2=O,3.035900018,2.721500016,0.314400002,1.0,0.06335
AVOPOQ,FC(F)(F)C(=O)NC1=CC(=O)C=CC1=O,2.654700016,2.222200013,0.432500003,1.0,0.87925
AVUZEW,Cc1cc(C)c(N=C2c3cccc4cccc(C2=Nc2c(C)cc(C)cc2C)c34)c(C)c1,3.004000018,2.630300016,0.373700002,2.0,0.0127
AWEFOX,CC1=C(C)C(C)(C(=C1C)C)C(=S)Sc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,2.664600016,2.327900014,0.336700002,2.0,0.09375
AWEFUD,CC1=C(C)C(C)(C(=S)Sc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)C1=C,2.603000016,2.267800014,0.335200002,2.0,0.0896
AWEMOF,COc1ccc(cc1)C1=NOC=C1C(=O)C1=NN(N=C1)c1ccccc1,3.676000022,3.236300019,0.439700003,5.0,0.02375
AWIKUN,CCOC(=O)CC(C(=O)OCC)=P(c1ccccc1)(c1ccccc1)c1ccccc1,3.856300023,3.736300022,0.120000001,8.0,0.0498
AWIVUX,CSC1=C(SC)SC(S1)=C1SC2=C(S1)SC(S2)=C1[Se]C2=C([Se]CC[Se]2)[Se]1,2.555200015,2.361500014,0.193700001,2.0,0.0811
AWIWIO,Cc1ccc(cc1)N=C1C(Sc2nc3ccccc3cc12)=NC1CCCCC1,2.724200016,2.386000014,0.338200002,2.0,0.04595
AWOLIJ,CC(=O)C(C)=NNC(=O)CSC1=Nc2ccccc2S1,3.566800021,3.116600019,0.450200002,5.0,0.00295
AWUBID,Cc1cc(C)nc(NC(=S)NC(=O)c2ccccc2)n1,2.878900017,2.615800016,0.263100001,2.0,0.1697
AWUDON,Cc1ccc2OC3(Cc4ccccc4C3=O)Cc2c1,3.37580002,3.008700018,0.367100002,0.0,0.01465
AWUFOP,COC(=O)C(=O)C1C(c2ccccc2)C(C(=O)OC)(c2ccccc2)C2=C1N(C)c1ccccc21,3.30680002,2.854600017,0.452200003,5.0,0.00895
AWUKEJ,CN(C1CCCCC1)C(=S)NC(=O)c1ccc(Cl)cc1,3.31950002,2.860900017,0.458600003,2.0,0.1616
AWUQOZ,CCC1=NN(C(CC(=O)c2ccccc2)c2ccccc2Cl)C(=S)N1N,3.790600023,3.35190002,0.438700003,6.0,0.00285
AXABOR,Fc1ccc(cc1)C(=O)NC(=S)N(Cc1ccccc1)Cc1ccccc1,3.233600019,2.771400017,0.462200002,5.0,0.14505
AXAGAI,CCOP(=O)([O-])C([NH2+]Cc1ccccc1)c1ccccc1O,4.688800028,4.198600025,0.490200003,7.0,0.3871
AXALAN,O=C1N(c2ccccc2)c2ccccc2C1=O,2.723600016,2.315300014,0.408300002,1.0,0.32625
AXAMAO,Oc1ccc[nH+]c1C(=O)[O-],2.694700016,2.414400014,0.280300002,1.0,1.3831
AXEBIQ,CCOC(=O)C(=CC(=O)OC)C(=O)N(C1CCCCC1)C1c2cc(Cl)ccc2OC(=C1C(C)=O)C,3.752300022,3.32640002,0.425900002,7.0,0.0035
AXEDUC,c1ccc(cc1)c1ccccc1N=C1c2cccc3cccc(C1=Nc1ccccc1c1ccccc1)c23,2.686700016,2.291300014,0.395400002,4.0,0.2321
AXIJOI,OC(c1ccccc1S(=O)C(c1ccccc1)C(Nc1ccccc1)(c1ccccc1)C(F)(F)F)(C(F)(F)F)C(F)(F)F,4.438000027,3.955800024,0.482200003,8.0,0.00255
AXIZOX,CCOC(=O)C1(C#N)C(CN(C)C21c1ccccc1c1nc3ccccc3nc21)c1ccccc1,3.40050002,2.996200018,0.404300002,3.0,0.73655
AXIZUD,CN1CC(c2ccc(F)cc2)C(C#N)(C#N)C21c1ccccc1c1nc3ccccc3nc21,3.454100021,3.020200018,0.433900003,1.0,0.7493
AXOBAR,CN1CC(c2ccccc2Cl)C(C#N)(C#N)C21c1ccccc1c1nc3ccccc3nc21,3.466600021,3.010700018,0.455900003,1.0,0.75475
AXOJED,COC(=O)C1=C(SC(S1)=C1Sc2cc3C(=O)N(C(=O)c3cc2S1)c1ccc(cc1)C(F)(F)F)C(=O)OC,2.877400017,2.446400015,0.431000002,3.0,0.17935
AXOJIH,COC(=O)C1=C(SC(S1)=C1Sc2cc3C(=O)N(CC(F)(F)F)C(=O)c3cc2S1)C(=O)OC,2.910900017,2.554500015,0.356400002,3.0,0.19855
AXOZAO,CC1=CC(=O)C(SCCS1)=Cc1ccccc1,3.213500019,2.862900017,0.350600002,1.0,0.5125
AXUBOM,CCC(=O)c1ccccc1N1C(C(C(Cc2ccc(F)cc2)C1=O)c1ccc(F)cc1)C1=C(CC)c2ccccc2N1,3.959200024,3.540000021,0.419200003,8.0,0.01105
AXURIW,Cc1ccc(cc1)N1C(C(=O)c2ccc(C)cc2O)c2ccccc2C1=O,3.476600021,3.070600018,0.406000003,3.0,0.03375
AYELAS,Cc1ccc(cc1)C(=Nc1c(C)cc(C)cc1C)c1c(O)c2cc(C)ccc2c2nc3ccccc3nc12,2.570400015,2.125300013,0.445100002,3.0,0.5347
AYIDIX,CCOC(=O)C1=C(Cl)C(=C2C=CC(=CC=C12)C(=O)OC)C(=O)OCC,2.548600015,2.179800013,0.368800002,5.0,0.4865
AYIJOJ,OC(=O)CCSC1=CC(=O)C(=O)c2ccccc12,2.288600014,1.901400011,0.387200003,4.0,0.72525
AYUHOT,Fc1c(F)c(F)c2C(=C(C(=Nc3ccccc3)C(=O)c2c1F)[P+](c1ccccc1)(c1ccccc1)c1ccccc1)[O-],2.658300016,2.215400013,0.442900003,5.0,0.3889
AYUNAJ,CS(C)=C1C(=O)C(=O)c2ccccc2C1=O,2.758500017,2.370000014,0.388500003,0.0,0.5087
AYUTIY,CN1CC(c2cncc(c2)c2ccc(F)cc2)C2(Cc3ccccc3C2=O)C21C(=O)c1ccccc1C2=O,3.047600018,2.720100016,0.327500002,2.0,0.0045
AYUTOE,CN1CC(c2ccccc2)C2(Cc3ccccc3C2=O)C21C(=O)c1ccccc1C2=O,3.064100018,2.748400016,0.315700002,1.0,0.01475
AYUYEZ,CN1CC(c2ccc(Cl)cc2)C2(Cc3ccccc3C2=O)C21C(=O)c1ccccc1C2=O,3.085200018,2.762000017,0.323200001,1.0,0.01365
AZADUB,CC1CCCc2c1nc(NC(=S)NC(=O)c1ccccc1)c(C#N)c2C1=CC=CN1C,3.625400022,3.168100019,0.457300003,3.0,0.01055
AZAFUE,CC(C)C(N1C(=O)C(=O)c2ccccc12)C(=O)Nc1c(C)cccc1C,2.716700016,2.305100014,0.411600002,4.0,0.02355
AZANEU,CC1=C(O)C(=O)C(=C(C1=O)C1=C(C)C(=O)C(=C(C)C1=O)O)C,2.849200017,2.421900014,0.427300003,1.0,0.39735
AZASER10,[NH3+]C(COC(=O)C=[N+]=[N-])C(=O)[O-],2.955900018,2.701700016,0.254200002,4.0,2.06615
AZESAB,OC(=O)c1ccc2C(=O)OC(c3cc4CCCCN5CCCc(c3O)c45)c2c1,3.991200024,3.641000022,0.350200002,2.0,0.02035
AZESAZ,S=C(N1CCCC1)c1cccc(c1)C(=S)N1CCCC1,3.054600018,2.720700016,0.333900002,2.0,0.3487
AZEXOU,C=CCC(N(c1ccccc1)c1ccccc1)C(=O)c1ccccc1,3.548400021,3.162100019,0.386300002,7.0,0.03515
AZITUA,COc1ccc(cc1OC)C(=O)C=Cc1c(Cl)cccc1Cl,3.525400021,3.073200018,0.452200003,5.0,0.35375
AZLENE,C1=CC=C2C=CC=C2C=C1,2.419300014,2.032300012,0.387000002,0.0,0.5238
AZLNPR,OC(=O)CCc1cc(CCC(O)=O)c2cccccc12,2.255900013,1.850900011,0.405000002,6.0,0.5058
AZOSUE,Cc1ccc(cc1)C(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)c1ccc(C)cc1,3.476700021,3.094700019,0.382000002,4.0,0.2194
AZUHAG,Cc1cc(C)c(c(C)c1)[P+](C)(CC[B-](I)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)c1c(C)cc(C)cc1C,4.353600026,4.093200024,0.260400002,7.0,0.00125
AZULOP,C1CC2=C3C=CC=CC=C3C(=C2)CCC2=CC1=C1C=CC=CC=C21,2.161100013,1.803900011,0.357200002,0.0,0.2599
BABFOD,O=C(Nc1ccccc1N=P(c1ccccc1)(c1ccccc1)c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,3.752100022,3.618200022,0.1339,9.0,0.0319
BABHIV10,COC(=O)[C-]([S+]1c2ccccc2C(=O)c2ccccc12)C(=O)OC,3.583000021,3.214300019,0.368700002,3.0,0.0382
BABTEG,CC1(C)C(O)CCC2(C)C1CCC13C=C(COC(=O)c4ccc(cc4)N(=O)=O)C(C=C21)C(=O)C3=O,2.830100017,2.419300014,0.410800003,4.0,0.0005
BACCUD,COc1ccc(NC(C(=C(F)C(C(F)(F)F)C(F)(F)F)C(F)=C(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)cc1,4.074700024,3.941200024,0.1335,6.0,0.01995
BACTAD,c1ccc(cc1)P(c1ccccc1)C1=CC2=P([P-][P+](c3ccccc3)(c3ccccc3)C2=C1)(c1ccccc1)c1ccccc1,3.551700021,3.29550002,0.256200001,7.0,0.0513
BACTIL,S=P(c1ccccc1)(c1ccccc1)C1=CC2=P([P-][P+](c3ccccc3)(c3ccccc3)C2=C1)(c1ccccc1)c1ccccc1,3.584500021,3.30500002,0.279500001,7.0,0.07385
BADDES,CCN(CC)C(=S)N=C(Nc1ccccc1C(C)=NNC(=S)NC)c1ccccc1,3.241000019,3.006100018,0.234900001,6.0,0.029
BADKIC,O=C1N(C2CC3OOC2C=C3)C(=O)c2ccccc12,4.069200024,3.708500022,0.360700002,1.0,0.13745
BADMUO,S=C1CC2CCCCC2C(=S)N1,2.663600016,2.323500014,0.340100002,0.0,1.1341
BADNEZ,CN1C(=S)C2CCC(C)(C1=S)C2(C)C,2.588600015,2.285200014,0.303400001,0.0,0.12935
BADNOJ,CC12C3CCC(C3)C1C(=S)NC2=S,2.774900017,2.472700015,0.302200002,0.0,1.0345
BAFFAQ,N=S(c1ccccc1)c1ccc(cc1)S(=N)c1ccccc1,3.859100023,3.569000021,0.290100002,4.0,0.5588
BAFXEL,COC1=C(C(=O)c2c(O)c3C(=O)OC(C)Cc3cc2C1=O)C1=C(OC)C(=O)c2cc3CC(C)OC(=O)c3c(O)c2C1=O,2.710200016,2.304300014,0.405900002,3.0,0.4549
BAGSAD,CON=C(C(=O)[O-])C1=CSC(=[NH+]1)N,3.118400019,2.899900017,0.218500002,3.0,1.2133
BAGXEO,CN(C)c1nc(nc(n1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(C=O)cc1,3.576500021,3.113600019,0.462900002,7.0,0.0716
BAGYOY,CC1(C)CC2=C(O1)c1ccccc1C(=O)C2=O,2.389900014,1.982600012,0.407300002,0.0,0.69835
BAJKOM,CC1(C)C2CCC1(CS(=O)C=CC(O)=O)C(O)C2,3.626100022,3.230300019,0.395800003,4.0,0.2922
BAJKUS,CC1(C)C2CCC1(CS(=O)c1ncccc1C(O)=O)C(O)C2,3.798200023,3.31840002,0.479800003,4.0,0.2033
BAJVEP,O=C1N2C(=O)c3cc4C(=O)N(C(=O)c4cc13)c1cccc(Oc3ccc(cc3)C(=O)c3ccc(cc3)c3ccc(cc3)C(=O)c3ccc(Oc4cccc2c4)cc3)c1,3.441100021,3.036500018,0.404600003,0.0,0.0
BALFEA,COc1cccc(NC(=S)Nc2ccccn2)c1,3.817700023,3.41840002,0.399300003,3.0,0.31765
BALFUQ,COc1cccc(NC(=S)Nc2ccc(C)cn2)c1,3.709600022,3.32210002,0.387500002,3.0,0.2709
BALJAC,O=C1c2ccccc2S(=O)(=O)c2ccc(cc12)c1ccc2N(c3ccccc3)c3ccccc3c2c1,3.486900021,3.072400018,0.414500003,2.0,0.06725
BALKEF,CSc1ccccc1NC(=S)Nc1ccc(C)cn1,3.704200022,3.30540002,0.398800002,3.0,0.22465
BALNIN02,[NH3+]CCC(=O)[O-],4.054500024,4.007100024,0.0474,2.0,0.23545
BANREN,CC(C)C1=C(O)C(=O)C2=C(C1=O)C1(Oc3c(O1)c1c(c(O)c3C(C)C)C(=O)C(=C3C(C)(C)CCCC13C)O)C(=O)C1C(C)(C)CCCC21C,2.618400016,2.353500014,0.264900002,2.0,0.00435
BAPPAK,O=C1C=C2CCc3ccc(CCC1=CC2=O)cc3,2.854900017,2.418800014,0.436100003,0.0,0.10705
BAPRSF,O=S([O-])OCCC[NH2+]Cc1ccccc1,4.713500028,4.408500026,0.305000002,7.0,1.45635
BAPXOI,O=C1N2N(c3ccccc3)c3ccccc3C(=O)C2=Nc2ccccc12,3.463000021,3.000400018,0.462600003,1.0,0.45115
BAQBEA01,N(C1=NC2=S(S1)SC(=N2)c1ccccc1)c1ccccc1,3.038000018,2.801800017,0.236200001,2.0,0.27495
BAQBUS,CCOC(=O)C(C(c1ccccc1)[C-]1C(=O)OC(C)(C)OC1=O)N1C=[N+](Cc2ccccc2)c2ccccc12,2.831300017,2.749600016,0.081700001,8.0,0.05325
BAQJUY,O=C(NC(=S)Nc1ccccc1)NC(=O)c1ccccc1,3.493700021,3.123300019,0.370400002,2.0,0.0559
BARCEF,Fc1ccc2c3cccc[n+]3[B-](c3ccc(cc3)N(c3ccccc3)c3ccccc3)(c3ccc(cc3)N(c3ccccc3)c3ccccc3)c2c1,3.571100021,3.36540002,0.205700001,8.0,0.0062
BARCOM04,Clc1ccccc1C1=NC(=C(N1C1(N=C(c2ccccc2)C(=N1)c1ccccc1)c1ccccc1Cl)c1ccccc1)c1ccccc1,3.542200021,3.159200019,0.383000002,7.0,0.01
BARGOR,CCN(CC)C(=S)N=C(Nc1cccc2ccccc12)c1ccccc1,3.35730002,2.913100017,0.444200003,4.0,0.28145
BARHEI,CCN(CC)C(=S)N=C(Nc1cccc2ccccc12)c1ccc2ccccc2c1,3.190300019,2.823700017,0.366600002,4.0,0.1864
BARNAL,CN1C=CN(C1=S)[B-]1(N2C=CN(C)C2=S)C(Sc2[n+](C)ccn12)=Nc1c(C)cccc1C,3.883200023,3.679700022,0.203500001,3.0,0.0173
BARWID,COC(=O)C12C3C=CC(=Cc4ccccc4)C3C1C(=O)C=CC2=O,3.057700018,2.662300016,0.395400002,2.0,0.0281
BASKOX,IC=CN1C(=O)c2ccccc2C1=O,3.893500023,3.454400021,0.439100002,1.0,0.0835
BASLEO,Cc1ccc(C=CN2C(=O)c3ccccc3C2=O)cc1,3.655700022,3.26470002,0.391000002,2.0,0.0721
BASQIX,Cc1ccccc1NCc1ccccc1B(O)O,4.246500025,3.976600024,0.269900001,4.0,0.0203
BASXUQ,CCCCN1C(=O)c2cc3C(=O)c4ccc(cc4C(=O)c3cc2C1=O)c1ccc(OC)cc1,3.118900019,2.729400016,0.389500003,5.0,0.13545
BATLOY,S1C=CC(=C1)C1=C(SC(S1)=C1Sc2ccccc2S1)C1=CSC=C1,3.131700019,2.695000016,0.436700003,2.0,0.23355
BATLUE,Oc1c(CN2CCN(CCN(CC2)Cc2cc(Cl)cc(C=O)c2O)Cc2cc(Cl)cc(C=O)c2O)cc(Cl)cc1C=O,3.237200019,2.741000016,0.496200003,9.0,0.00745
BATVIB,CC1(C)CC(=C(C(=O)C1)C1=CC2(CC(C)(C)C1)C1=C(CC(C)(C)CC1=O)OC1=C2C(=O)CC(C)(C)C1)O,3.42610002,3.064000018,0.362100002,1.0,0.03325
BAVMIU,ClC(=NC1=C(Cl)C(=O)C1=O)N1CCCC1,3.34430002,2.941000018,0.403300002,1.0,1.23245
BAWCUA,COc1ccc2C=CC3=CC(=O)C4N(C)CCC34c2c1O,2.769000017,2.394200014,0.374800003,1.0,0.7812
BAWFUB,CN(C)c1ccc(cc1)c1ccc2cccc3c2c1C(=O)C3(c1ccc(cc1)N(C)C)c1ccc(cc1)N(C)C,3.107600019,2.619600016,0.488000003,6.0,0.35455
BAWXAZ,CC(C)C1N(C(=O)OC1(c1ccccc1)c1ccccc1)C(=O)C(CSC(c1ccccc1)(c1ccccc1)c1ccccc1)CN1C(=O)c2ccccc2C1=O,4.063300024,3.698200022,0.365100002,12.0,0.00035
BAYKIW,CC(C)NC1=NC(=S)N(C1)C(=O)Sc1ccc(Cl)cc1N(=O)=O,3.033700018,2.566700015,0.467000003,3.0,0.01975
BDTOLE14,S1C=CSC1=C1SC=CS1,3.024200018,2.747800016,0.276400002,0.0,0.11815
BEBCUJ,COC(=O)C(=CS(=O)(=O)c1ccc(C)cc1)C(=C(C)O)C(C)=O,3.34340002,2.871900017,0.471500003,5.0,0.1269
BEBHUN,CC(C)C1COC2=C(P(P(N12)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C)c1ccccc1,3.41820002,3.087600018,0.330600002,4.0,0.076
BEBREH,CCN(CC)C(=S)NN=CC1=NNC(=C1)C,3.42110002,3.088000018,0.333100002,4.0,0.1762
BEBROR,CN(C)C(=S)NN=CC1=NNC(=C1)C,3.36530002,3.048800018,0.316500002,2.0,0.29805
BECCOB,CCC1=C(CN2C(=O)c3ccccc3C2=O)NC(=C1C)C(=O)OCc1ccccc1,3.998600024,3.681700022,0.316900002,6.0,0.00615
BECNAB,COc1ccc(cc1)C1CC(O)(C(C(C1C(=O)c1ccccn1)c1ccc(OC)cc1)C(=O)c1ccccn1)c1ccccn1,3.38300002,2.982500018,0.400500002,9.0,0.01965
BECZAN,CC(C)c1ccc(NC(=O)C2=C3C4=C5C6=C3C3=C7C8=C(C3=C2)C2=C3C9=C%10C%11=C%12C%13=C%14C%15=C%11C(=C9C2=O)C(=O)C%15=C2C(=O)C4=C4C2=C%14C2=C%13C9=C%11C%13=C2C4=C5C%13=C2C6=C7C4=C5C8=C3C3=C%10C%12=C9C(=C53)C%11=C24)cc1,2.294200014,1.800600011,0.493600003,3.0,0.0248
